domain,price,currency,date,source,tld,keyword,position
storeopenhq.com,2207,USD,2026-06-14,augmented_keyword,com,open,middle
openinc.co,12766,USD,2026-06-14,augmented_keyword,co,open,start
proopenllc.io,9444,USD,2026-06-14,augmented_keyword,io,open,middle
theopen.com,7651,USD,2026-06-14,augmented_keyword,com,open,end
worldopen.net,1360,USD,2026-06-14,augmented_keyword,net,open,end
goopenhq.com,20940,USD,2026-06-14,augmented_keyword,com,open,middle
getopenfast.org,4634,USD,2026-06-14,augmented_keyword,org,open,middle
proopen.io,5594,USD,2026-06-14,augmented_keyword,io,open,end
openify.com,14788,USD,2026-06-14,augmented_keyword,com,open,start
nowopen.us,14760,USD,2026-06-14,augmented_keyword,us,open,end
opencloud.com,11081,USD,2026-06-14,augmented_keyword,com,open,start
digitalopenhub.net,6539,USD,2026-06-14,augmented_keyword,net,open,middle
theopendigital.com,15167,USD,2026-06-14,augmented_keyword,com,open,middle
open.org,26376,USD,2026-06-14,augmented_keyword,org,open,exact
onlineopenhq.io,10844,USD,2026-06-14,augmented_keyword,io,open,middle
openhq.info,11669,USD,2026-06-14,augmented_keyword,info,open,start
myopen.co,8819,USD,2026-06-14,augmented_keyword,co,open,end
openhub.com,6924,USD,2026-06-14,augmented_keyword,com,open,start
openshop.co.uk,28278,USD,2026-06-14,augmented_keyword,co.uk,open,start
plusopen.org,5878,USD,2026-06-14,augmented_keyword,org,open,end
plusopen.com,8060,USD,2026-06-14,augmented_keyword,com,open,end
openeasy.io,32754,USD,2026-06-14,augmented_keyword,io,open,start
openthe.com,3881,USD,2026-06-14,augmented_keyword,com,open,start
hqopen.com,6775,USD,2026-06-14,augmented_keyword,com,open,end
shopopenai.app,9667,USD,2026-06-14,augmented_keyword,app,open,middle
shopopen.io,11964,USD,2026-06-14,augmented_keyword,io,open,end
open.co,5078,USD,2026-06-14,augmented_keyword,co,open,exact
easyopen.site,4890,USD,2026-06-14,augmented_keyword,site,open,end
open.app,9320,USD,2026-06-14,augmented_keyword,app,open,exact
globalopen.co,17682,USD,2026-06-14,augmented_keyword,co,open,end
theopenly.com,8192,USD,2026-06-14,augmented_keyword,com,open,middle
openstore.com,6784,USD,2026-06-14,augmented_keyword,com,open,start
open.co.uk,15413,USD,2026-06-14,augmented_keyword,co.uk,open,exact
opentop.com,6488,USD,2026-06-14,augmented_keyword,com,open,start
globalopen.org,8797,USD,2026-06-14,augmented_keyword,org,open,end
proopenpro.com,35575,USD,2026-06-14,augmented_keyword,com,open,middle
open.net,1565,USD,2026-06-14,augmented_keyword,net,open,exact
openhub.app,27535,USD,2026-06-14,augmented_keyword,app,open,start
getopenable.com,6045,USD,2026-06-14,augmented_keyword,com,open,middle
proopen.com,18744,USD,2026-06-14,augmented_keyword,com,open,end
theopenhub.com,24151,USD,2026-06-14,augmented_keyword,com,open,middle
digitalopen.com,10169,USD,2026-06-14,augmented_keyword,com,open,end
openable.com,8913,USD,2026-06-14,augmented_keyword,com,open,start
open.xyz,2877,USD,2026-06-14,augmented_keyword,xyz,open,exact
myopen.net,13640,USD,2026-06-14,augmented_keyword,net,open,end
shopopengroup.com,7083,USD,2026-06-14,augmented_keyword,com,open,middle
digitalopen.co,3768,USD,2026-06-14,augmented_keyword,co,open,end
opencorp.io,13250,USD,2026-06-14,augmented_keyword,io,open,start
buyopentech.com,16769,USD,2026-06-14,augmented_keyword,com,open,middle
newopenfast.ai,5328,USD,2026-06-14,augmented_keyword,ai,open,middle
open.store,18772,USD,2026-06-14,augmented_keyword,store,open,exact
open.de,4184,USD,2026-06-14,augmented_keyword,de,open,exact
opengroup.us,2132,USD,2026-06-14,augmented_keyword,us,open,start
topopen.ai,2381,USD,2026-06-14,augmented_keyword,ai,open,end
openonline.co.uk,48821,USD,2026-06-14,augmented_keyword,co.uk,open,start
openinc.net,9114,USD,2026-06-14,augmented_keyword,net,open,start
proopenmy.com,15161,USD,2026-06-14,augmented_keyword,com,open,middle
goopen.com,5677,USD,2026-06-14,augmented_keyword,com,open,end
digitalopen.io,4626,USD,2026-06-14,augmented_keyword,io,open,end
openllc.com,5284,USD,2026-06-14,augmented_keyword,com,open,start
openhq.us,3680,USD,2026-06-14,augmented_keyword,us,open,start
getopen.com,7479,USD,2026-06-14,augmented_keyword,com,open,end
maxopenonline.com,11455,USD,2026-06-14,augmented_keyword,com,open,middle
animalmax.org,5345,USD,2026-06-14,augmented_keyword,org,animal,start
animal.org,15760,USD,2026-06-14,augmented_keyword,org,animal,exact
fastanimal.org,1171,USD,2026-06-14,augmented_keyword,org,animal,end
animalcloud.org,2578,USD,2026-06-14,augmented_keyword,org,animal,start
animalglobal.org,2644,USD,2026-06-14,augmented_keyword,org,animal,start
fastanimalthe.org,7383,USD,2026-06-14,augmented_keyword,org,animal,middle
nowanimal.io,9028,USD,2026-06-14,augmented_keyword,io,animal,end
proanimal.org,1943,USD,2026-06-14,augmented_keyword,org,animal,end
animalcloud.com,5449,USD,2026-06-14,augmented_keyword,com,animal,start
animalhub.org,2766,USD,2026-06-14,augmented_keyword,org,animal,start
hqanimal.me,2855,USD,2026-06-14,augmented_keyword,me,animal,end
maxanimalcorp.com,3356,USD,2026-06-14,augmented_keyword,com,animal,middle
animal.ai,2369,USD,2026-06-14,augmented_keyword,ai,animal,exact
animalgo.org,2023,USD,2026-06-14,augmented_keyword,org,animal,start
globalanimaltop.org,1479,USD,2026-06-14,augmented_keyword,org,animal,middle
proanimalai.xyz,7547,USD,2026-06-14,augmented_keyword,xyz,animal,middle
animaleasy.org,5996,USD,2026-06-14,augmented_keyword,org,animal,start
animal.com,3248,USD,2026-06-14,augmented_keyword,com,animal,exact
goanimal.io,10687,USD,2026-06-14,augmented_keyword,io,animal,end
nowanimal.org,11329,USD,2026-06-14,augmented_keyword,org,animal,end
animalworld.org,810,USD,2026-06-14,augmented_keyword,org,animal,start
newanimal.org,2784,USD,2026-06-14,augmented_keyword,org,animal,end
animalinc.org,2478,USD,2026-06-14,augmented_keyword,org,animal,start
animal.me,5447,USD,2026-06-14,augmented_keyword,me,animal,exact
buyanimaltop.org,2075,USD,2026-06-14,augmented_keyword,org,animal,middle
getanimalbox.xyz,4066,USD,2026-06-14,augmented_keyword,xyz,animal,middle
worldanimal.org,4894,USD,2026-06-14,augmented_keyword,org,animal,end
animalstore.org,5138,USD,2026-06-14,augmented_keyword,org,animal,start
onlineanimalco.com,1976,USD,2026-06-14,augmented_keyword,com,animal,middle
globalanimal.io,2174,USD,2026-06-14,augmented_keyword,io,animal,end
animalai.com,5361,USD,2026-06-14,augmented_keyword,com,animal,start
animalify.org,2175,USD,2026-06-14,augmented_keyword,org,animal,start
getanimal.com,1455,USD,2026-06-14,augmented_keyword,com,animal,end
animalbest.app,981,USD,2026-06-14,augmented_keyword,app,animal,start
animalshop.de,14461,USD,2026-06-14,augmented_keyword,de,animal,start
animalbox.org,2984,USD,2026-06-14,augmented_keyword,org,animal,start
worldanimaleasy.com,1857,USD,2026-06-14,augmented_keyword,com,animal,middle
plusanimalnew.org,3738,USD,2026-06-14,augmented_keyword,org,animal,middle
hubanimal.io,1479,USD,2026-06-14,augmented_keyword,io,animal,end
appanimalonline.com,6008,USD,2026-06-14,augmented_keyword,com,animal,middle
animalnow.com,6395,USD,2026-06-14,augmented_keyword,com,animal,start
animal.net,2338,USD,2026-06-14,augmented_keyword,net,animal,exact
fastanimally.org,4611,USD,2026-06-14,augmented_keyword,org,animal,middle
webanimal.com,1389,USD,2026-06-14,augmented_keyword,com,animal,end
animalbuy.com,4557,USD,2026-06-14,augmented_keyword,com,animal,start
worldanimal.com,2464,USD,2026-06-14,augmented_keyword,com,animal,end
cloudanimal.io,2211,USD,2026-06-14,augmented_keyword,io,animal,end
smartanimal.com,12695,USD,2026-06-14,augmented_keyword,com,animal,end
animalfast.com,5531,USD,2026-06-14,augmented_keyword,com,animal,start
animalsmart.biz,3066,USD,2026-06-14,augmented_keyword,biz,animal,start
animaldigital.ai,6137,USD,2026-06-14,augmented_keyword,ai,animal,start
animaltop.com,2370,USD,2026-06-14,augmented_keyword,com,animal,start
animalcorp.de,5147,USD,2026-06-14,augmented_keyword,de,animal,start
animalplus.com,7598,USD,2026-06-14,augmented_keyword,com,animal,start
animalio.com,5286,USD,2026-06-14,augmented_keyword,com,animal,start
animalbest.com,2420,USD,2026-06-14,augmented_keyword,com,animal,start
animalapp.ai,3695,USD,2026-06-14,augmented_keyword,ai,animal,start
animaleasy.me,2867,USD,2026-06-14,augmented_keyword,me,animal,start
animalbuy.org,4013,USD,2026-06-14,augmented_keyword,org,animal,start
nowanimal.com,2421,USD,2026-06-14,augmented_keyword,com,animal,end
proanimalbuy.de,1127,USD,2026-06-14,augmented_keyword,de,animal,middle
animalhq.org,2495,USD,2026-06-14,augmented_keyword,org,animal,start
getanimal.org,1256,USD,2026-06-14,augmented_keyword,org,animal,end
animalget.net,6686,USD,2026-06-14,augmented_keyword,net,animal,start
animalsmart.ai,15147,USD,2026-06-14,augmented_keyword,ai,animal,start
appanimal.com,3788,USD,2026-06-14,augmented_keyword,com,animal,end
getanimal.net,2589,USD,2026-06-14,augmented_keyword,net,animal,end
animal.io,5386,USD,2026-06-14,augmented_keyword,io,animal,exact
topanimalworld.org,1793,USD,2026-06-14,augmented_keyword,org,animal,middle
animalplus.org,3532,USD,2026-06-14,augmented_keyword,org,animal,start
animalweb.org,4181,USD,2026-06-14,augmented_keyword,org,animal,start
animalthe.xyz,4201,USD,2026-06-14,augmented_keyword,xyz,animal,start
digitalanimal.org,2680,USD,2026-06-14,augmented_keyword,org,animal,end
bestanimal.com,1577,USD,2026-06-14,augmented_keyword,com,animal,end
animalonline.org,7770,USD,2026-06-14,augmented_keyword,org,animal,start
globalanimal.org,2020,USD,2026-06-14,augmented_keyword,org,animal,end
animalglobal.us,1922,USD,2026-06-14,augmented_keyword,us,animal,start
webanimal.org,5758,USD,2026-06-14,augmented_keyword,org,animal,end
myanimal.org,3950,USD,2026-06-14,augmented_keyword,org,animal,end
bestanimal.org,3689,USD,2026-06-14,augmented_keyword,org,animal,end
newanimalfast.org,7493,USD,2026-06-14,augmented_keyword,org,animal,middle
theanimal.net,1704,USD,2026-06-14,augmented_keyword,net,animal,end
animalable.co,1133,USD,2026-06-14,augmented_keyword,co,animal,start
animalapp.org,2944,USD,2026-06-14,augmented_keyword,org,animal,start
buyanimaltop.dev,1219,USD,2026-06-14,augmented_keyword,dev,animal,middle
animaltop.org,3065,USD,2026-06-14,augmented_keyword,org,animal,start
hqanimal.com,4151,USD,2026-06-14,augmented_keyword,com,animal,end
animaldigital.org,4194,USD,2026-06-14,augmented_keyword,org,animal,start
storeanimalhq.org,5222,USD,2026-06-14,augmented_keyword,org,animal,middle
nowanimalstore.net,1134,USD,2026-06-14,augmented_keyword,net,animal,middle
proanimal.com,2509,USD,2026-06-14,augmented_keyword,com,animal,end
animal.app,2567,USD,2026-06-14,augmented_keyword,app,animal,exact
animaldigital.xyz,13514,USD,2026-06-14,augmented_keyword,xyz,animal,start
onlineanimal.org,2787,USD,2026-06-14,augmented_keyword,org,animal,end
appanimal.net,2535,USD,2026-06-14,augmented_keyword,net,animal,end
animalmy.ai,12827,USD,2026-06-14,augmented_keyword,ai,animal,start
shopanimal.com,1598,USD,2026-06-14,augmented_keyword,com,animal,end
storeanimalinc.com,1732,USD,2026-06-14,augmented_keyword,com,animal,middle
hqanimal.co,23204,USD,2026-06-14,augmented_keyword,co,animal,end
animalworld.com,5213,USD,2026-06-14,augmented_keyword,com,animal,start
umcllc.com,94705,USD,2026-06-14,augmented_keyword,com,umc,start
umc.io,68333,USD,2026-06-14,augmented_keyword,io,umc,exact
umcfast.org,91517,USD,2026-06-14,augmented_keyword,org,umc,start
umc.org,103569,USD,2026-06-14,augmented_keyword,org,umc,exact
groupumcly.org,140397,USD,2026-06-14,augmented_keyword,org,umc,middle
storeumcai.com,105259,USD,2026-06-14,augmented_keyword,com,umc,middle
umc.me,130264,USD,2026-06-14,augmented_keyword,me,umc,exact
umc.app,29782,USD,2026-06-14,augmented_keyword,app,umc,exact
umcinc.org,114848,USD,2026-06-14,augmented_keyword,org,umc,start
plusumc.org,69084,USD,2026-06-14,augmented_keyword,org,umc,end
cloudumc.com,111202,USD,2026-06-14,augmented_keyword,com,umc,end
umcplus.org,72963,USD,2026-06-14,augmented_keyword,org,umc,start
topumc.com,85988,USD,2026-06-14,augmented_keyword,com,umc,end
umcbest.net,96497,USD,2026-06-14,augmented_keyword,net,umc,start
umc.com,99998,USD,2026-06-14,augmented_keyword,com,umc,exact
umcthe.com,70653,USD,2026-06-14,augmented_keyword,com,umc,start
onlineumctop.org,64619,USD,2026-06-14,augmented_keyword,org,umc,middle
worldumcdigital.com,43517,USD,2026-06-14,augmented_keyword,com,umc,middle
plusumc.ai,64000,USD,2026-06-14,augmented_keyword,ai,umc,end
hubumcllc.org,125436,USD,2026-06-14,augmented_keyword,org,umc,middle
worldumc.com,176897,USD,2026-06-14,augmented_keyword,com,umc,end
appumcstore.org,50722,USD,2026-06-14,augmented_keyword,org,umc,middle
umccloud.com,56461,USD,2026-06-14,augmented_keyword,com,umc,start
digitalumc.net,69123,USD,2026-06-14,augmented_keyword,net,umc,end
umc.xyz,88998,USD,2026-06-14,augmented_keyword,xyz,umc,exact
umchub.store,98380,USD,2026-06-14,augmented_keyword,store,umc,start
umcpro.org,93546,USD,2026-06-14,augmented_keyword,org,umc,start
umcthe.de,209127,USD,2026-06-14,augmented_keyword,de,umc,start
umcnew.org,143381,USD,2026-06-14,augmented_keyword,org,umc,start
worldumc.org,68529,USD,2026-06-14,augmented_keyword,org,umc,end
groupumc.org,39054,USD,2026-06-14,augmented_keyword,org,umc,end
easyumcglobal.com,131968,USD,2026-06-14,augmented_keyword,com,umc,middle
umcworld.org,80378,USD,2026-06-14,augmented_keyword,org,umc,start
umc.dev,113676,USD,2026-06-14,augmented_keyword,dev,umc,exact
maxumcgo.com,115312,USD,2026-06-14,augmented_keyword,com,umc,middle
umcapp.com,55749,USD,2026-06-14,augmented_keyword,com,umc,start
umc.ai,62622,USD,2026-06-14,augmented_keyword,ai,umc,exact
umcify.de,84002,USD,2026-06-14,augmented_keyword,de,umc,start
storeumc.site,114121,USD,2026-06-14,augmented_keyword,site,umc,end
smartumc.shop,34734,USD,2026-06-14,augmented_keyword,shop,umc,end
newumc.org,142830,USD,2026-06-14,augmented_keyword,org,umc,end
globalumc.com,156658,USD,2026-06-14,augmented_keyword,com,umc,end
umc.net,98918,USD,2026-06-14,augmented_keyword,net,umc,exact
umclab.org,54708,USD,2026-06-14,augmented_keyword,org,umc,start
umcable.org,182141,USD,2026-06-14,augmented_keyword,org,umc,start
umcshop.org,98080,USD,2026-06-14,augmented_keyword,org,umc,start
nowumc.org,182610,USD,2026-06-14,augmented_keyword,org,umc,end
hubumcio.org,44622,USD,2026-06-14,augmented_keyword,org,umc,middle
hqumcplus.net,125377,USD,2026-06-14,augmented_keyword,net,umc,middle
digitalumc.org,36408,USD,2026-06-14,augmented_keyword,org,umc,end
umccorp.co,155461,USD,2026-06-14,augmented_keyword,co,umc,start
umc.de,76899,USD,2026-06-14,augmented_keyword,de,umc,exact
myumc.com,198687,USD,2026-06-14,augmented_keyword,com,umc,end
worldumcsmart.org,128551,USD,2026-06-14,augmented_keyword,org,umc,middle
umcstore.org,71264,USD,2026-06-14,augmented_keyword,org,umc,start
umc.us,229425,USD,2026-06-14,augmented_keyword,us,umc,exact
storeumc.biz,96962,USD,2026-06-14,augmented_keyword,biz,umc,end
umcsmart.com,77337,USD,2026-06-14,augmented_keyword,com,umc,start
proumc.net,95565,USD,2026-06-14,augmented_keyword,net,umc,end
umcnow.co.uk,127121,USD,2026-06-14,augmented_keyword,co.uk,umc,start
groupumcmax.com,207634,USD,2026-06-14,augmented_keyword,com,umc,middle
getumcnow.us,38439,USD,2026-06-14,augmented_keyword,us,umc,middle
umcai.org,61686,USD,2026-06-14,augmented_keyword,org,umc,start
umcnew.co,229425,USD,2026-06-14,augmented_keyword,co,umc,start
worldumc.co.uk,87760,USD,2026-06-14,augmented_keyword,co.uk,umc,end
myumc.org,90894,USD,2026-06-14,augmented_keyword,org,umc,end
umcmax.io,125554,USD,2026-06-14,augmented_keyword,io,umc,start
umc.online,95117,USD,2026-06-14,augmented_keyword,online,umc,exact
plusumcapp.org,110756,USD,2026-06-14,augmented_keyword,org,umc,middle
umcbox.org,169770,USD,2026-06-14,augmented_keyword,org,umc,start
umcllc.org,94733,USD,2026-06-14,augmented_keyword,org,umc,start
maxumcfast.org,175104,USD,2026-06-14,augmented_keyword,org,umc,middle
myumcsmart.info,94558,USD,2026-06-14,augmented_keyword,info,umc,middle
goumc.org,73851,USD,2026-06-14,augmented_keyword,org,umc,end
proumcshop.org,94803,USD,2026-06-14,augmented_keyword,org,umc,middle
theumcgo.com,73133,USD,2026-06-14,augmented_keyword,com,umc,middle
webumccloud.com,31044,USD,2026-06-14,augmented_keyword,com,umc,middle
umcget.co.uk,137580,USD,2026-06-14,augmented_keyword,co.uk,umc,start
umcly.com,93524,USD,2026-06-14,augmented_keyword,com,umc,start
umc.co,42344,USD,2026-06-14,augmented_keyword,co,umc,exact
goumc.com,75459,USD,2026-06-14,augmented_keyword,com,umc,end
umclab.com,148022,USD,2026-06-14,augmented_keyword,com,umc,start
umc.co.uk,92860,USD,2026-06-14,augmented_keyword,co.uk,umc,exact
umctech.ai,114956,USD,2026-06-14,augmented_keyword,ai,umc,start
bestumcnow.org,104356,USD,2026-06-14,augmented_keyword,org,umc,middle
getumc.org,82019,USD,2026-06-14,augmented_keyword,org,umc,end
proumc.com,113044,USD,2026-06-14,augmented_keyword,com,umc,end
topumcgo.com,58213,USD,2026-06-14,augmented_keyword,com,umc,middle
nowumconline.com,80905,USD,2026-06-14,augmented_keyword,com,umc,middle
worldumc.net,161039,USD,2026-06-14,augmented_keyword,net,umc,end
umcmax.org,53384,USD,2026-06-14,augmented_keyword,org,umc,start
fastumcbox.com,98159,USD,2026-06-14,augmented_keyword,com,umc,middle
digitalumc.store,81189,USD,2026-06-14,augmented_keyword,store,umc,end
umchub.com,190975,USD,2026-06-14,augmented_keyword,com,umc,start
umcify.com,71099,USD,2026-06-14,augmented_keyword,com,umc,start
umcgo.org,94742,USD,2026-06-14,augmented_keyword,org,umc,start
umchq.org,229425,USD,2026-06-14,augmented_keyword,org,umc,start
fastumc.com,185428,USD,2026-06-14,augmented_keyword,com,umc,end
umconline.dev,42827,USD,2026-06-14,augmented_keyword,dev,umc,start
shopumc.org,63196,USD,2026-06-14,augmented_keyword,org,umc,end
onlinemind.de,94138,USD,2026-06-14,augmented_keyword,de,mind,end
mindworld.com,97525,USD,2026-06-14,augmented_keyword,com,mind,start
newmindglobal.io,226215,USD,2026-06-14,augmented_keyword,io,mind,middle
mind.com,51273,USD,2026-06-14,augmented_keyword,com,mind,exact
mind.ai,30182,USD,2026-06-14,augmented_keyword,ai,mind,exact
mindnow.com,169444,USD,2026-06-14,augmented_keyword,com,mind,start
maxmind.com,177820,USD,2026-06-14,augmented_keyword,com,mind,end
mindmax.ai,152075,USD,2026-06-14,augmented_keyword,ai,mind,start
mindhq.com,39033,USD,2026-06-14,augmented_keyword,com,mind,start
hubmindgroup.com,71015,USD,2026-06-14,augmented_keyword,com,mind,middle
mindable.ai,113104,USD,2026-06-14,augmented_keyword,ai,mind,start
minddigital.com,57029,USD,2026-06-14,augmented_keyword,com,mind,start
digitalmindeasy.shop,79888,USD,2026-06-14,augmented_keyword,shop,mind,middle
mymindio.com,156641,USD,2026-06-14,augmented_keyword,com,mind,middle
mindapp.com,240120,USD,2026-06-14,augmented_keyword,com,mind,start
mindlab.com,37288,USD,2026-06-14,augmented_keyword,com,mind,start
mindworld.io,67037,USD,2026-06-14,augmented_keyword,io,mind,start
buymindtech.com,37655,USD,2026-06-14,augmented_keyword,com,mind,middle
digitalmindai.net,58587,USD,2026-06-14,augmented_keyword,net,mind,middle
cloudmindhq.net,113656,USD,2026-06-14,augmented_keyword,net,mind,middle
mind.net,43708,USD,2026-06-14,augmented_keyword,net,mind,exact
easymind.com,134853,USD,2026-06-14,augmented_keyword,com,mind,end
gomind.io,64765,USD,2026-06-14,augmented_keyword,io,mind,end
promindtech.net,131965,USD,2026-06-14,augmented_keyword,net,mind,middle
