domain,price,currency,date,source,venue,tld,position,keyword
incadvocates.com,1768,USD,2026-06-14,retailstats_synthetic,,com,end,advocates
getassistanteco.ai,474,USD,2026-06-14,retailstats_synthetic,,ai,middle,assistant
anorexia.com,3980,USD,2026-06-14,retailstats_synthetic,,com,exact,anorexia
trustednet.com,608,USD,2026-06-14,retailstats_synthetic,,com,start,trusted
hubedengroup.com,314,USD,2026-06-14,retailstats_synthetic,,com,middle,eden
arweb.com,3154,USD,2026-06-14,retailstats_synthetic,,com,end,web
groupmanagement.com,1149,USD,2026-06-14,retailstats_synthetic,,com,end,management
maxassets.com,1031,USD,2026-06-14,retailstats_synthetic,,com,end,assets
cybertime.org,5842,USD,2026-06-14,retailstats_synthetic,,org,end,time
consumerglobal.com,2408,USD,2026-06-14,retailstats_synthetic,,com,start,consumer
prescriptionglobal.com,4723,USD,2026-06-14,retailstats_synthetic,,com,start,prescription
gaffa.ai,3332,USD,2026-06-14,retailstats_synthetic,,ai,exact,gaffa
proheart.com,3997,USD,2026-06-14,retailstats_synthetic,,com,end,heart
raw.com,16831,USD,2026-06-14,retailstats_synthetic,,com,exact,raw
aitc.com,6363,USD,2026-06-14,retailstats_synthetic,,com,exact,aitc
fs.online,1343,USD,2026-06-14,retailstats_synthetic,,online,exact,fs
wizardthe.com,1498,USD,2026-06-14,retailstats_synthetic,,com,start,wizard
myall.com,887,USD,2026-06-14,retailstats_synthetic,,com,end,all
thegroup.net,1273,USD,2026-06-14,retailstats_synthetic,,net,end,group
xeaz.app,142,USD,2026-06-14,retailstats_synthetic,,app,exact,xeaz
verymy.tv,2974,USD,2026-06-14,retailstats_synthetic,,tv,start,very
mcin.co,4047,USD,2026-06-14,retailstats_synthetic,,co,exact,mcin
hubacademy.com,1691,USD,2026-06-14,retailstats_synthetic,,com,end,academy
woisy.com,1200,USD,2026-06-14,retailstats_synthetic,,com,exact,woisy
calender.online,4985,USD,2026-06-14,retailstats_synthetic,,online,exact,calender
avoidfast.com,1280,USD,2026-06-14,retailstats_synthetic,,com,start,avoid
closenow.com,1002,USD,2026-06-14,retailstats_synthetic,,com,start,close
fotonft.net,542,USD,2026-06-14,retailstats_synthetic,,net,start,foto
block30.com,100,USD,2026-06-14,retailstats_synthetic,,com,end,30
marrow.net,18804,USD,2026-06-14,retailstats_synthetic,,net,exact,marrow
titanusa.com,1797,USD,2026-06-14,retailstats_synthetic,,com,start,titan
mudnet.com,1369,USD,2026-06-14,retailstats_synthetic,,com,start,mud
apptia.org,1852,USD,2026-06-14,retailstats_synthetic,,org,end,tia
acreemeta.club,893,USD,2026-06-14,retailstats_synthetic,,club,start,acree
ciaoonline.com,498,USD,2026-06-14,retailstats_synthetic,,com,start,ciao
nftitaly.com,809,USD,2026-06-14,retailstats_synthetic,,com,end,italy
hararcloud.ai,949,USD,2026-06-14,retailstats_synthetic,,ai,start,harar
datahighlights.de,1557,USD,2026-06-14,retailstats_synthetic,,de,end,highlights
digitalbooker.com,1067,USD,2026-06-14,retailstats_synthetic,,com,end,booker
realcleaning.io,2053,USD,2026-06-14,retailstats_synthetic,,io,end,cleaning
brainwater.com,13760,USD,2026-06-14,retailstats_synthetic,,com,exact,brainwater
dentalweb3.com,1777,USD,2026-06-14,retailstats_synthetic,,com,start,dental
hubaccountability.com,2356,USD,2026-06-14,retailstats_synthetic,,com,end,accountability
6ff.com,744,USD,2026-06-14,retailstats_synthetic,,com,exact,6ff
innovator.com,6685,USD,2026-06-14,retailstats_synthetic,,com,exact,innovator
lednano.com,2239,USD,2026-06-14,retailstats_synthetic,,com,start,led
webart.com,2292,USD,2026-06-14,retailstats_synthetic,,com,end,art
smartsmart.xyz,4890,USD,2026-06-14,retailstats_synthetic,,xyz,start,smart
plusqua.xyz,507,USD,2026-06-14,retailstats_synthetic,,xyz,end,qua
pixfast.com,9482,USD,2026-06-14,retailstats_synthetic,,com,start,pix
worldwidesol.io,3389,USD,2026-06-14,retailstats_synthetic,,io,start,worldwide
nowall.com,1935,USD,2026-06-14,retailstats_synthetic,,com,end,all
savvyonline.net,1172,USD,2026-06-14,retailstats_synthetic,,net,start,savvy
ma.de,39734,USD,2026-06-14,retailstats_synthetic,,de,exact,ma
itsworld.com,660,USD,2026-06-14,retailstats_synthetic,,com,start,its
brilliant.co.uk,7140,USD,2026-06-14,retailstats_synthetic,,co.uk,exact,brilliant
newprice.com,2622,USD,2026-06-14,retailstats_synthetic,,com,exact,newprice
secureeco.us,1185,USD,2026-06-14,retailstats_synthetic,,us,start,secure
elektroweb.com,2375,USD,2026-06-14,retailstats_synthetic,,com,start,elektro
betreuung.com,2994,USD,2026-06-14,retailstats_synthetic,,com,exact,betreuung
nanochallenge.com,1098,USD,2026-06-14,retailstats_synthetic,,com,end,challenge
nmweb3.com,1220,USD,2026-06-14,retailstats_synthetic,,com,start,nm
biyq.xyz,130,USD,2026-06-14,retailstats_synthetic,,xyz,exact,biyq
kingdomglobal.org,3494,USD,2026-06-14,retailstats_synthetic,,org,start,kingdom
restoreworld.co,1504,USD,2026-06-14,retailstats_synthetic,,co,start,restore
onlineresort.com,2006,USD,2026-06-14,retailstats_synthetic,,com,end,resort
hubmax.net,2740,USD,2026-06-14,retailstats_synthetic,,net,start,hub
newplanet.co,3363,USD,2026-06-14,retailstats_synthetic,,co,end,planet
abacus365.com,965,USD,2026-06-14,retailstats_synthetic,,com,start,abacus
physicsnow.com,426,USD,2026-06-14,retailstats_synthetic,,com,start,physics
studioai.org,1947,USD,2026-06-14,retailstats_synthetic,,org,start,studio
usaalbum.ai,1230,USD,2026-06-14,retailstats_synthetic,,ai,end,album
motoronline.ai,438,USD,2026-06-14,retailstats_synthetic,,ai,start,motor
plusparks.com,1649,USD,2026-06-14,retailstats_synthetic,,com,end,parks
bfhub.io,5706,USD,2026-06-14,retailstats_synthetic,,io,start,bf
casinoget.net,2490,USD,2026-06-14,retailstats_synthetic,,net,start,casino
clearonline.com,1140,USD,2026-06-14,retailstats_synthetic,,com,start,clear
easypay.net,7158,USD,2026-06-14,retailstats_synthetic,,net,end,pay
vrmemorabilia.com,3496,USD,2026-06-14,retailstats_synthetic,,com,end,memorabilia
911hub.de,1614,USD,2026-06-14,retailstats_synthetic,,de,start,911
oddai.club,1698,USD,2026-06-14,retailstats_synthetic,,club,start,odd
mitnet.com,2504,USD,2026-06-14,retailstats_synthetic,,com,start,mit
storemy.com,1337,USD,2026-06-14,retailstats_synthetic,,com,start,store
ecoguard.co,2505,USD,2026-06-14,retailstats_synthetic,,co,end,guard
photo.com,195516,USD,2026-06-14,retailstats_synthetic,,com,exact,photo
sbplus.us,1967,USD,2026-06-14,retailstats_synthetic,,us,start,sb
cocasinos.org,3384,USD,2026-06-14,retailstats_synthetic,,org,end,casinos
cyberbouw.io,6621,USD,2026-06-14,retailstats_synthetic,,io,end,bouw
getclip.com,7085,USD,2026-06-14,retailstats_synthetic,,com,end,clip
ambassadorseasy.us,1117,USD,2026-06-14,retailstats_synthetic,,us,start,ambassadors
personalized365.com,1828,USD,2026-06-14,retailstats_synthetic,,com,start,personalized
pronieusa.io,419,USD,2026-06-14,retailstats_synthetic,,io,middle,nie
tek365.com,4174,USD,2026-06-14,retailstats_synthetic,,com,start,tek
shopdoc.com,1507,USD,2026-06-14,retailstats_synthetic,,com,end,doc
vonline.com,1481,USD,2026-06-14,retailstats_synthetic,,com,exact,vonline
callcloud.net,1926,USD,2026-06-14,retailstats_synthetic,,net,start,call
homehq.net,889,USD,2026-06-14,retailstats_synthetic,,net,start,home
ecobest.io,2434,USD,2026-06-14,retailstats_synthetic,,io,start,eco
organexa.io,2442,USD,2026-06-14,retailstats_synthetic,,io,exact,organexa
womennow.com,2002,USD,2026-06-14,retailstats_synthetic,,com,start,women
paradisenet.com,717,USD,2026-06-14,retailstats_synthetic,,com,start,paradise
maxgames.ai,22730,USD,2026-06-14,retailstats_synthetic,,ai,end,games
defifoundry.ai,1812,USD,2026-06-14,retailstats_synthetic,,ai,end,foundry
coastalhome.org,2044,USD,2026-06-14,retailstats_synthetic,,org,start,coastal
mediaestate.com,10776,USD,2026-06-14,retailstats_synthetic,,com,end,estate
mywarranty.com,1529,USD,2026-06-14,retailstats_synthetic,,com,end,warranty
plusdrill.io,1305,USD,2026-06-14,retailstats_synthetic,,io,end,drill
inchipnft.de,872,USD,2026-06-14,retailstats_synthetic,,de,middle,hip
luckypro.net,3446,USD,2026-06-14,retailstats_synthetic,,net,start,lucky
autometa.online,1180,USD,2026-06-14,retailstats_synthetic,,online,start,auto
creditstore.tech,10316,USD,2026-06-14,retailstats_synthetic,,tech,start,credit
new24.com,3673,USD,2026-06-14,retailstats_synthetic,,com,start,new
cybersadbuy.com,754,USD,2026-06-14,retailstats_synthetic,,com,middle,sad
plusannouncements.com,1137,USD,2026-06-14,retailstats_synthetic,,com,end,announcements
takeout24.com,691,USD,2026-06-14,retailstats_synthetic,,com,start,takeout
qog.com,156,USD,2026-06-14,retailstats_synthetic,,com,exact,qog
realsafe.me,3798,USD,2026-06-14,retailstats_synthetic,,me,end,safe
headnft.us,1237,USD,2026-06-14,retailstats_synthetic,,us,start,head
nics.net,902,USD,2026-06-14,retailstats_synthetic,,net,exact,nics
realnow.ai,1960,USD,2026-06-14,retailstats_synthetic,,ai,start,real
arabel.com,2827,USD,2026-06-14,retailstats_synthetic,,com,end,abel
fairwaygreen.org,689,USD,2026-06-14,retailstats_synthetic,,org,start,fairway
bharatpur.com,1846,USD,2026-06-14,retailstats_synthetic,,com,exact,bharatpur
ukchaterbox.dev,834,USD,2026-06-14,retailstats_synthetic,,dev,exact,ukchaterbox
commenting.online,121,USD,2026-06-14,retailstats_synthetic,,online,exact,commenting
yournet.shop,873,USD,2026-06-14,retailstats_synthetic,,shop,start,your
calculators.io,7440,USD,2026-06-14,retailstats_synthetic,,io,exact,calculators
24management.app,500,USD,2026-06-14,retailstats_synthetic,,app,end,management
hundepraxis.co.uk,2081,USD,2026-06-14,retailstats_synthetic,,co.uk,exact,hundepraxis
beachtop.info,2529,USD,2026-06-14,retailstats_synthetic,,info,start,beach
acp.app,6542,USD,2026-06-14,retailstats_synthetic,,app,exact,acp
ps3meta.com,2149,USD,2026-06-14,retailstats_synthetic,,com,start,ps3
tenio.com,1480,USD,2026-06-14,retailstats_synthetic,,com,exact,tenio
workingnano.net,889,USD,2026-06-14,retailstats_synthetic,,net,start,working
globaloil.com,2779,USD,2026-06-14,retailstats_synthetic,,com,end,oil
leads.info,3530,USD,2026-06-14,retailstats_synthetic,,info,exact,leads
webschool.tech,2847,USD,2026-06-14,retailstats_synthetic,,tech,end,school
amigogroup.io,1346,USD,2026-06-14,retailstats_synthetic,,io,start,amigo
nowtraining.com,653,USD,2026-06-14,retailstats_synthetic,,com,end,training
24trachten.com,2668,USD,2026-06-14,retailstats_synthetic,,com,end,trachten
storenight.com,1506,USD,2026-06-14,retailstats_synthetic,,com,end,night
aussiehub.com,310,USD,2026-06-14,retailstats_synthetic,,com,start,aussie
plentyoffish.com,4797,USD,2026-06-14,retailstats_synthetic,,com,exact,plentyoffish
365addy.com,911,USD,2026-06-14,retailstats_synthetic,,com,end,addy
greece.com,2974,USD,2026-06-14,retailstats_synthetic,,com,exact,greece
realfoundation.app,2974,USD,2026-06-14,retailstats_synthetic,,app,end,foundation
amnet.tech,1268,USD,2026-06-14,retailstats_synthetic,,tech,start,am
algerieimmobilier.com,542,USD,2026-06-14,retailstats_synthetic,,com,exact,algerieimmobilier
flowers.com,50455,USD,2026-06-14,retailstats_synthetic,,com,exact,flowers
binance.com,31704,USD,2026-06-14,retailstats_synthetic,,com,exact,binance
ldct.ai,8862,USD,2026-06-14,retailstats_synthetic,,ai,exact,ldct
realtones.net,911,USD,2026-06-14,retailstats_synthetic,,net,exact,realtones
ambassadorgreen.app,1387,USD,2026-06-14,retailstats_synthetic,,app,start,ambassador
magicthe.com,2233,USD,2026-06-14,retailstats_synthetic,,com,start,magic
kpo.com,31908,USD,2026-06-14,retailstats_synthetic,,com,exact,kpo
gaycrypto.com,3218,USD,2026-06-14,retailstats_synthetic,,com,start,gay
neotaxi.com,1418,USD,2026-06-14,retailstats_synthetic,,com,end,taxi
realpartygroup.org,430,USD,2026-06-14,retailstats_synthetic,,org,middle,party
weblease.ai,4984,USD,2026-06-14,retailstats_synthetic,,ai,exact,weblease
spursio.online,1022,USD,2026-06-14,retailstats_synthetic,,online,start,spurs
dicedigital.com,1441,USD,2026-06-14,retailstats_synthetic,,com,start,dice
newpolitics.co,794,USD,2026-06-14,retailstats_synthetic,,co,end,politics
mediadesign.app,880,USD,2026-06-14,retailstats_synthetic,,app,end,design
tmhcc.me,8634,USD,2026-06-14,retailstats_synthetic,,me,exact,tmhcc
aiate.com,1005,USD,2026-06-14,retailstats_synthetic,,com,end,ate
interthe.com,1862,USD,2026-06-14,retailstats_synthetic,,com,start,inter
fastpepa.net,4293,USD,2026-06-14,retailstats_synthetic,,net,end,pepa
odd.com,5495,USD,2026-06-14,retailstats_synthetic,,com,exact,odd
transplantglobal.com,1436,USD,2026-06-14,retailstats_synthetic,,com,start,transplant
bossapp.io,1681,USD,2026-06-14,retailstats_synthetic,,io,start,boss
hqlia.io,995,USD,2026-06-14,retailstats_synthetic,,io,end,lia
neoevans.com,792,USD,2026-06-14,retailstats_synthetic,,com,end,evans
investgroup.com,1037,USD,2026-06-14,retailstats_synthetic,,com,start,invest
printmeta.net,2254,USD,2026-06-14,retailstats_synthetic,,net,start,print
24eagle.com,5204,USD,2026-06-14,retailstats_synthetic,,com,end,eagle
hov.com,3005,USD,2026-06-14,retailstats_synthetic,,com,exact,hov
vrnaut.dev,1240,USD,2026-06-14,retailstats_synthetic,,dev,end,naut
arkgo.com,1297,USD,2026-06-14,retailstats_synthetic,,com,start,ark
springglobal.com,7000,USD,2026-06-14,retailstats_synthetic,,com,start,spring
webtax.com,3836,USD,2026-06-14,retailstats_synthetic,,com,end,tax
smarthughes.com,1200,USD,2026-06-14,retailstats_synthetic,,com,end,hughes
betreuungchain.com,1327,USD,2026-06-14,retailstats_synthetic,,com,start,betreuung
machinecyber.com,949,USD,2026-06-14,retailstats_synthetic,,com,start,machine
artificialmy.io,1355,USD,2026-06-14,retailstats_synthetic,,io,start,artificial
smartusa.com,3738,USD,2026-06-14,retailstats_synthetic,,com,start,smart
kidauto.io,2116,USD,2026-06-14,retailstats_synthetic,,io,start,kid
idcyber.net,2684,USD,2026-06-14,retailstats_synthetic,,net,start,id
procatering.com,1211,USD,2026-06-14,retailstats_synthetic,,com,end,catering
ilusion.ai,51177,USD,2026-06-14,retailstats_synthetic,,ai,exact,ilusion
ecoturismo.com,1853,USD,2026-06-14,retailstats_synthetic,,com,end,turismo
bruni.com,1573,USD,2026-06-14,retailstats_synthetic,,com,exact,bruni
syntegra.com,4322,USD,2026-06-14,retailstats_synthetic,,com,exact,syntegra
bbcshop.com,1028,USD,2026-06-14,retailstats_synthetic,,com,start,bbc
sell.com,4845,USD,2026-06-14,retailstats_synthetic,,com,exact,sell
sitesmart.com,2198,USD,2026-06-14,retailstats_synthetic,,com,start,site
datarate.com,11044,USD,2026-06-14,retailstats_synthetic,,com,end,rate
wishsol.com,1273,USD,2026-06-14,retailstats_synthetic,,com,start,wish
allasso.io,5797,USD,2026-06-14,retailstats_synthetic,,io,exact,allasso
recoverycyber.xyz,7257,USD,2026-06-14,retailstats_synthetic,,xyz,start,recovery
iqar.com,7038,USD,2026-06-14,retailstats_synthetic,,com,exact,iqar
infostore.com,1389,USD,2026-06-14,retailstats_synthetic,,com,start,info
ardevelopmentmedia.us,477,USD,2026-06-14,retailstats_synthetic,,us,middle,development
cechain.me,1826,USD,2026-06-14,retailstats_synthetic,,me,start,ce
buylogistic.store,1645,USD,2026-06-14,retailstats_synthetic,,store,end,logistic
camshow.com,911,USD,2026-06-14,retailstats_synthetic,,com,exact,camshow
usakids.net,3697,USD,2026-06-14,retailstats_synthetic,,net,end,kids
codero.ai,2193,USD,2026-06-14,retailstats_synthetic,,ai,exact,codero
sunshop.tech,1531,USD,2026-06-14,retailstats_synthetic,,tech,start,sun
arconium.ai,814,USD,2026-06-14,retailstats_synthetic,,ai,exact,arconium
patentai.com,1194,USD,2026-06-14,retailstats_synthetic,,com,start,patent
aibest.io,2169,USD,2026-06-14,retailstats_synthetic,,io,start,ai
droppro.com,1106,USD,2026-06-14,retailstats_synthetic,,com,start,drop
rate.com,200000,USD,2026-06-14,retailstats_synthetic,,com,exact,rate
hrar.com,1444,USD,2026-06-14,retailstats_synthetic,,com,start,hr
globalreme.co,1653,USD,2026-06-14,retailstats_synthetic,,co,end,reme
qualifiedgo.net,889,USD,2026-06-14,retailstats_synthetic,,net,start,qualified
personalcyber.com,1488,USD,2026-06-14,retailstats_synthetic,,com,start,personal
metaservice.com,1059,USD,2026-06-14,retailstats_synthetic,,com,end,service
cybermag.app,2514,USD,2026-06-14,retailstats_synthetic,,app,exact,cybermag
medialight.com,1223,USD,2026-06-14,retailstats_synthetic,,com,end,light
frasesfast.net,678,USD,2026-06-14,retailstats_synthetic,,net,start,frases
kr7.com,4617,USD,2026-06-14,retailstats_synthetic,,com,exact,kr7
smartmodular.online,1142,USD,2026-06-14,retailstats_synthetic,,online,end,modular
thecompanies.com,1407,USD,2026-06-14,retailstats_synthetic,,com,end,companies
storemasdigital.com,1087,USD,2026-06-14,retailstats_synthetic,,com,middle,mas
digitalchain.info,2089,USD,2026-06-14,retailstats_synthetic,,info,start,digital
nickel.org,186287,USD,2026-06-14,retailstats_synthetic,,org,exact,nickel
toolsdefi.co,2415,USD,2026-06-14,retailstats_synthetic,,co,start,tools
webexperience.shop,5694,USD,2026-06-14,retailstats_synthetic,,shop,end,experience
amsterdammeta.com,2379,USD,2026-06-14,retailstats_synthetic,,com,start,amsterdam
maio.com,2925,USD,2026-06-14,retailstats_synthetic,,com,start,ma
homebarnett.io,293,USD,2026-06-14,retailstats_synthetic,,io,end,barnett
assured.org,1750,USD,2026-06-14,retailstats_synthetic,,org,exact,assured
braird.co,2520,USD,2026-06-14,retailstats_synthetic,,co,exact,braird
vrnatural.com,1333,USD,2026-06-14,retailstats_synthetic,,com,end,natural
worldjewels.com,938,USD,2026-06-14,retailstats_synthetic,,com,end,jewels
pointenano.com,964,USD,2026-06-14,retailstats_synthetic,,com,start,pointe
suprainc.com,834,USD,2026-06-14,retailstats_synthetic,,com,start,supra
reallive.com,840,USD,2026-06-14,retailstats_synthetic,,com,end,live
chainmarket.com,4597,USD,2026-06-14,retailstats_synthetic,,com,end,market
plusurlaub.ai,2543,USD,2026-06-14,retailstats_synthetic,,ai,end,urlaub
ecoair.com,3420,USD,2026-06-14,retailstats_synthetic,,com,end,air
bumperly.com,2958,USD,2026-06-14,retailstats_synthetic,,com,exact,bumperly
alternativeweb.com,1792,USD,2026-06-14,retailstats_synthetic,,com,start,alternative
groupify.online,5279,USD,2026-06-14,retailstats_synthetic,,online,end,ify
npwr.co,4800,USD,2026-06-14,retailstats_synthetic,,co,exact,npwr
employmentreal.com,1021,USD,2026-06-14,retailstats_synthetic,,com,start,employment
metawomen.xyz,2244,USD,2026-06-14,retailstats_synthetic,,xyz,end,women
rkzv.io,125,USD,2026-06-14,retailstats_synthetic,,io,exact,rkzv
inccenturyglobal.com,1270,USD,2026-06-14,retailstats_synthetic,,com,middle,century
pluscommunications.com,1271,USD,2026-06-14,retailstats_synthetic,,com,end,communications
characters.tv,1921,USD,2026-06-14,retailstats_synthetic,,tv,exact,characters
onlineorcloud.xyz,1176,USD,2026-06-14,retailstats_synthetic,,xyz,middle,or
storefitness.com,2821,USD,2026-06-14,retailstats_synthetic,,com,end,fitness
techhub.com,1374,USD,2026-06-14,retailstats_synthetic,,com,end,hub
fastchange.com,1626,USD,2026-06-14,retailstats_synthetic,,com,end,change
heirloombest.io,2505,USD,2026-06-14,retailstats_synthetic,,io,start,heirloom
defisystems.com,1524,USD,2026-06-14,retailstats_synthetic,,com,end,systems
alternativetop.ai,4690,USD,2026-06-14,retailstats_synthetic,,ai,start,alternative
bearshar.net,1632,USD,2026-06-14,retailstats_synthetic,,net,exact,bearshar
getbulb.org,2585,USD,2026-06-14,retailstats_synthetic,,org,end,bulb
usamail.app,10148,USD,2026-06-14,retailstats_synthetic,,app,end,mail
plusmedical.tech,1643,USD,2026-06-14,retailstats_synthetic,,tech,end,medical
exklusiv.com,12528,USD,2026-06-14,retailstats_synthetic,,com,exact,exklusiv
cyberpleasure.app,1460,USD,2026-06-14,retailstats_synthetic,,app,end,pleasure
